state_abbrev,state_fips,county_name,county_fips,date,AWND,PRCP,TAVG,TMAX,TMIN,TSUN
IN,18,Allen,003,2018-07-16T00:00:00,5.4,0.13,77.0,89.0,71.0,
IN,18,Allen,003,2018-07-17T00:00:00,8.1,0.0,76.0,85.0,63.0,
IN,18,Allen,003,2018-07-18T00:00:00,4.9,0.0,71.0,84.0,57.0,
IN,18,Allen,003,2018-07-19T00:00:00,7.4,0.0,73.0,86.0,60.0,
IN,18,Allen,003,2018-07-20T00:00:00,11.4,0.9,71.0,80.0,66.0,
IN,18,Allen,003,2018-07-21T00:00:00,7.6,0.49,70.0,77.0,67.0,
IN,18,Allen,003,2018-07-22T00:00:00,10.7,0.01,72.0,81.0,64.0,
IN,18,Allen,003,2018-07-23T00:00:00,2.7,0.02,69.0,76.0,61.0,
IN,18,Allen,003,2018-07-24T00:00:00,4.5,0.0,72.0,83.0,64.0,
IN,18,Allen,003,2018-07-25T00:00:00,5.1,0.0,74.0,85.0,62.0,
IN,18,Allen,003,2018-07-26T00:00:00,7.6,0.15,71.0,83.0,62.0,
IN,18,Allen,003,2018-07-27T00:00:00,7.6,0.0,68.0,77.0,58.0,
IN,18,Allen,003,2018-07-28T00:00:00,4.7,0.0,67.0,79.0,56.0,
IN,18,Allen,003,2018-07-29T00:00:00,1.8,0.0,67.0,75.0,56.0,
IN,18,Allen,003,2018-07-30T00:00:00,3.1,0.04,67.0,72.0,63.0,
IN,18,Allen,003,2018-07-31T00:00:00,7.6,0.65,67.0,75.0,60.0,
IN,18,Allen,003,2018-08-01T00:00:00,5.8,0.0,70.0,80.0,63.0,
IN,18,Allen,003,2018-08-02T00:00:00,7.4,0.0,71.0,83.0,60.0,
IN,18,Allen,003,2018-08-03T00:00:00,5.4,0.0,74.0,85.0,64.0,
IN,18,Allen,003,2018-08-04T00:00:00,4.7,0.0,77.0,90.0,63.0,
IN,18,Allen,003,2018-08-05T00:00:00,7.6,0.0,78.0,89.0,67.0,
IN,18,Allen,003,2018-08-06T00:00:00,9.2,0.74,79.0,89.0,69.0,
IN,18,Allen,003,2018-08-07T00:00:00,6.5,0.02,75.0,83.0,68.0,
IN,18,Allen,003,2018-08-08T00:00:00,6.0,0.0,74.0,82.0,68.0,
IN,18,Allen,003,2018-08-09T00:00:00,7.2,0.44,73.0,85.0,61.0,
IN,18,Allen,003,2018-08-10T00:00:00,3.6,0.6,74.0,87.0,66.0,
IN,18,Allen,003,2018-08-11T00:00:00,5.1,0.0,74.0,85.0,65.0,
IN,18,Allen,003,2018-08-12T00:00:00,3.8,0.0,73.0,87.0,61.0,
IN,18,Allen,003,2018-08-13T00:00:00,3.6,0.0,74.0,85.0,64.0,
IN,18,Allen,003,2018-08-14T00:00:00,4.9,0.0,74.0,85.0,63.0,
IN,18,Allen,003,2018-08-15T00:00:00,6.7,0.37,74.0,84.0,67.0,
IN,18,Allen,003,2018-08-16T00:00:00,6.7,1.07,73.0,80.0,69.0,
IN,18,Allen,003,2018-08-17T00:00:00,4.3,0.91,74.0,80.0,67.0,
IN,18,Allen,003,2018-08-18T00:00:00,4.5,0.0,73.0,85.0,64.0,
IN,18,Allen,003,2018-08-19T00:00:00,5.6,0.0,74.0,83.0,64.0,
IN,18,Allen,003,2018-08-20T00:00:00,8.1,1.43,71.0,82.0,63.0,
IN,18,Allen,003,2018-08-21T00:00:00,7.6,0.83,72.0,80.0,66.0,
IN,18,Allen,003,2018-08-22T00:00:00,9.2,0.0,68.0,75.0,56.0,
IN,18,Allen,003,2018-08-23T00:00:00,4.7,0.0,65.0,78.0,53.0,
IN,18,Allen,003,2018-08-24T00:00:00,8.5,0.0,66.0,78.0,55.0,
IN,18,Allen,003,2018-08-25T00:00:00,11.6,1.36,72.0,79.0,68.0,
IN,18,Allen,003,2018-08-26T00:00:00,7.6,0.0,78.0,90.0,72.0,
IN,18,Allen,003,2018-08-27T00:00:00,12.5,0.0,81.0,89.0,73.0,
IN,18,Allen,003,2018-08-28T00:00:00,11.6,0.0,80.0,89.0,73.0,
IN,18,Allen,003,2018-08-29T00:00:00,8.9,0.0,78.0,83.0,66.0,
IN,18,Allen,003,2018-08-30T00:00:00,3.8,0.0,67.0,78.0,58.0,
IN,18,Allen,003,2018-08-31T00:00:00,4.9,0.0,70.0,84.0,59.0,
IN,18,Allen,003,2018-09-01T00:00:00,8.5,0.0,76.0,86.0,66.0,
IN,18,Allen,003,2018-09-02T00:00:00,9.4,0.0,78.0,89.0,70.0,
IN,18,Allen,003,2018-09-03T00:00:00,6.9,0.0,80.0,92.0,70.0,
IN,18,Allen,003,2018-09-04T00:00:00,3.8,0.0,79.0,92.0,67.0,
IN,18,Allen,003,2018-09-05T00:00:00,7.4,0.0,80.0,92.0,70.0,
IN,18,Allen,003,2018-09-06T00:00:00,7.4,0.0,76.0,82.0,68.0,
IN,18,Allen,003,2018-09-07T00:00:00,9.2,0.42,69.0,71.0,61.0,
IN,18,Allen,003,2018-09-08T00:00:00,11.4,0.27,62.0,63.0,58.0,
IN,18,Allen,003,2018-09-09T00:00:00,15.9,0.28,58.0,60.0,55.0,
IN,18,Allen,003,2018-09-10T00:00:00,6.9,0.06,59.0,67.0,55.0,
IN,18,Allen,003,2018-09-11T00:00:00,4.3,0.0,63.0,76.0,51.0,
IN,18,Allen,003,2018-09-12T00:00:00,4.9,0.0,62.0,72.0,53.0,
IN,18,Allen,003,2018-09-13T00:00:00,3.8,0.0,69.0,81.0,62.0,
IN,18,Allen,003,2018-09-14T00:00:00,4.3,0.0,69.0,84.0,61.0,
IN,18,Allen,003,2018-09-15T00:00:00,6.7,0.0,71.0,82.0,61.0,
IN,18,Allen,003,2018-09-16T00:00:00,7.6,0.0,75.0,87.0,68.0,
IN,18,Allen,003,2018-09-17T00:00:00,3.6,0.0,76.0,88.0,67.0,
IN,18,Allen,003,2018-09-18T00:00:00,4.3,0.0,75.0,91.0,61.0,
IN,18,Allen,003,2018-09-19T00:00:00,6.5,0.0,74.0,85.0,66.0,
IN,18,Allen,003,2018-09-20T00:00:00,8.5,0.0,77.0,93.0,65.0,
IN,18,Allen,003,2018-09-21T00:00:00,14.1,0.0,79.0,84.0,58.0,
IN,18,Allen,003,2018-09-22T00:00:00,8.9,0.0,60.0,65.0,50.0,
IN,18,Allen,003,2018-09-23T00:00:00,8.1,0.0,58.0,74.0,46.0,
IN,18,Allen,003,2018-09-24T00:00:00,8.1,0.13,61.0,70.0,54.0,
IN,18,Allen,003,2018-09-25T00:00:00,10.1,0.46,71.0,78.0,69.0,
IN,18,Allen,003,2018-09-26T00:00:00,8.5,0.02,67.0,71.0,51.0,
IN,18,Allen,003,2018-09-27T00:00:00,2.7,0.0,55.0,63.0,45.0,
IN,18,Allen,003,2018-09-28T00:00:00,9.4,0.0,57.0,75.0,45.0,
IN,18,Allen,003,2018-09-29T00:00:00,2.9,0.0,55.0,66.0,44.0,
IN,18,Allen,003,2018-09-30T00:00:00,7.6,0.01,64.0,82.0,54.0,
IN,18,Allen,003,2018-10-01T00:00:00,6.9,0.0,67.0,83.0,56.0,
IN,18,Allen,003,2018-10-02T00:00:00,7.8,0.0,71.0,73.0,58.0,
IN,18,Allen,003,2018-10-03T00:00:00,11.9,0.0,69.0,88.0,58.0,
IN,18,Allen,003,2018-10-04T00:00:00,12.8,0.33,73.0,77.0,56.0,
IN,18,Allen,003,2018-10-05T00:00:00,8.1,0.74,57.0,65.0,50.0,
IN,18,Allen,003,2018-10-06T00:00:00,6.7,1.0,70.0,85.0,63.0,
IN,18,Allen,003,2018-10-07T00:00:00,8.1,0.0,67.0,73.0,62.0,
IN,18,Allen,003,2018-10-08T00:00:00,8.9,0.0,72.0,88.0,63.0,
IN,18,Allen,003,2018-10-09T00:00:00,9.4,0.0,75.0,85.0,68.0,
IN,18,Allen,003,2018-10-10T00:00:00,10.3,0.2,71.0,74.0,65.0,
IN,18,Allen,003,2018-10-11T00:00:00,12.8,0.0,57.0,65.0,45.0,
IN,18,Allen,003,2018-10-12T00:00:00,8.5,0.2,46.0,54.0,38.0,
IN,18,Allen,003,2018-10-13T00:00:00,7.4,0.0,42.0,54.0,36.0,
IN,18,Allen,003,2018-10-14T00:00:00,5.8,0.0,49.0,63.0,40.0,
IN,18,Allen,003,2018-10-15T00:00:00,9.6,0.02,51.0,54.0,34.0,
IN,18,Allen,003,2018-10-16T00:00:00,10.3,0.0,42.0,56.0,30.0,
IN,18,Allen,003,2018-10-17T00:00:00,11.4,0.0,47.0,53.0,32.0,
IN,18,Allen,003,2018-10-18T00:00:00,4.9,0.0,41.0,56.0,29.0,
IN,18,Allen,003,2018-10-19T00:00:00,12.5,0.0,44.0,56.0,35.0,
IN,18,Allen,003,2018-10-20T00:00:00,17.0,0.03,50.0,60.0,35.0,
IN,18,Allen,003,2018-10-21T00:00:00,6.7,0.0,40.0,49.0,34.0,
IN,18,Allen,003,2018-10-22T00:00:00,9.6,0.0,43.0,61.0,33.0,
IN,18,Allen,003,2018-10-23T00:00:00,9.2,0.0,47.0,57.0,36.0,
IN,18,Allen,003,2018-10-24T00:00:00,4.3,0.0,41.0,52.0,30.0,
IN,18,Allen,003,2018-10-25T00:00:00,4.5,0.0,38.0,49.0,29.0,
IN,18,Allen,003,2018-10-26T00:00:00,9.8,0.12,45.0,51.0,41.0,
IN,18,Allen,003,2018-10-27T00:00:00,8.3,0.05,48.0,51.0,46.0,
IN,18,Allen,003,2018-10-28T00:00:00,12.1,0.55,48.0,55.0,42.0,
IN,18,Allen,003,2018-10-29T00:00:00,7.6,0.0,50.0,58.0,37.0,
IN,18,Allen,003,2018-10-30T00:00:00,8.5,0.0,48.0,66.0,36.0,
IN,18,Allen,003,2018-10-31T00:00:00,10.1,0.22,59.0,66.0,49.0,
IN,18,Allen,003,2018-11-01T00:00:00,13.9,1.63,47.0,50.0,41.0,
IN,18,Allen,003,2018-11-02T00:00:00,6.5,0.08,42.0,50.0,36.0,
IN,18,Allen,003,2018-11-03T00:00:00,5.6,0.0,45.0,54.0,35.0,
IN,18,Allen,003,2018-11-04T00:00:00,12.1,0.05,49.0,56.0,45.0,
IN,18,Allen,003,2018-11-05T00:00:00,10.5,0.06,52.0,55.0,49.0,
IN,18,Allen,003,2018-11-06T00:00:00,19.0,0.11,53.0,57.0,42.0,
IN,18,Allen,003,2018-11-07T00:00:00,15.2,0.0,41.0,44.0,36.0,
IN,18,Allen,003,2018-11-08T00:00:00,5.8,0.0,40.0,47.0,36.0,
IN,18,Allen,003,2018-11-09T00:00:00,12.1,0.11,37.0,39.0,29.0,
IN,18,Allen,003,2018-11-10T00:00:00,14.8,0.0,27.0,32.0,22.0,
IN,18,Allen,003,2018-11-11T00:00:00,6.5,0.0,31.0,44.0,24.0,
IN,18,Allen,003,2018-11-12T00:00:00,3.1,0.04,34.0,42.0,27.0,
IN,18,Allen,003,2018-11-13T00:00:00,9.2,0.0,35.0,37.0,22.0,
IN,18,Allen,003,2018-11-14T00:00:00,5.4,0.0,27.0,35.0,20.0,
IN,18,Allen,003,2018-11-15T00:00:00,9.6,0.38,32.0,34.0,30.0,
IN,18,Allen,003,2018-11-16T00:00:00,13.2,0.0,34.0,38.0,30.0,
IN,18,Allen,003,2018-11-17T00:00:00,6.3,0.04,37.0,40.0,34.0,
IN,18,Allen,003,2018-11-18T00:00:00,5.1,0.14,36.0,38.0,33.0,
IN,18,Allen,003,2018-11-19T00:00:00,3.8,0.0,36.0,40.0,34.0,
IN,18,Allen,003,2018-11-20T00:00:00,9.8,0.01,34.0,40.0,31.0,
IN,18,Allen,003,2018-11-21T00:00:00,10.1,0.0,33.0,37.0,30.0,
IN,18,Allen,003,2018-11-22T00:00:00,12.3,0.0,31.0,34.0,27.0,
IN,18,Allen,003,2018-11-23T00:00:00,9.2,0.02,36.0,50.0,28.0,
IN,18,Allen,003,2018-11-24T00:00:00,11.4,0.31,47.0,50.0,38.0,
IN,18,Allen,003,2018-11-25T00:00:00,9.6,0.22,42.0,49.0,36.0,
IN,18,Allen,003,2018-11-26T00:00:00,15.7,0.64,39.0,44.0,30.0,
IN,18,Allen,003,2018-11-27T00:00:00,16.1,0.0,28.0,30.0,23.0,
IN,18,Allen,003,2018-11-28T00:00:00,10.3,0.0,24.0,27.0,21.0,
IN,18,Allen,003,2018-11-29T00:00:00,7.2,0.01,29.0,36.0,25.0,
IN,18,Allen,003,2018-11-30T00:00:00,4.9,0.01,36.0,39.0,34.0,
IN,18,Allen,003,2018-12-01T00:00:00,14.3,0.64,37.0,51.0,35.0,
IN,18,Allen,003,2018-12-02T00:00:00,16.1,0.13,49.0,59.0,41.0,
IN,18,Allen,003,2018-12-03T00:00:00,10.7,0.07,39.0,41.0,34.0,
IN,18,Allen,003,2018-12-04T00:00:00,4.0,0.0,33.0,34.0,30.0,
IN,18,Allen,003,2018-12-05T00:00:00,11.4,0.0,30.0,31.0,28.0,
IN,18,Allen,003,2018-12-06T00:00:00,12.3,0.01,32.0,37.0,24.0,
IN,18,Allen,003,2018-12-07T00:00:00,8.3,0.0,26.0,33.0,18.0,
IN,18,Allen,003,2018-12-08T00:00:00,3.4,0.0,26.0,31.0,19.0,
IN,18,Allen,003,2018-12-09T00:00:00,5.1,0.0,24.0,37.0,16.0,
IN,18,Allen,003,2018-12-10T00:00:00,6.7,0.0,25.0,30.0,18.0,
IN,18,Allen,003,2018-12-11T00:00:00,9.4,0.0,28.0,40.0,20.0,
IN,18,Allen,003,2018-12-12T00:00:00,10.1,0.0,34.0,45.0,28.0,
IN,18,Allen,003,2018-12-13T00:00:00,5.8,0.05,36.0,43.0,25.0,
IN,18,Allen,003,2018-12-14T00:00:00,4.3,0.03,43.0,50.0,39.0,
IN,18,Allen,003,2018-12-15T00:00:00,13.6,0.2,41.0,43.0,37.0,
IN,18,Allen,003,2018-12-16T00:00:00,8.1,0.05,42.0,52.0,36.0,
IN,18,Allen,003,2018-12-17T00:00:00,8.7,0.0,38.0,44.0,31.0,
IN,18,Allen,003,2018-12-18T00:00:00,3.6,0.0,33.0,41.0,25.0,
IN,18,Allen,003,2018-12-19T00:00:00,6.0,0.0,35.0,48.0,28.0,
IN,18,Allen,003,2018-12-20T00:00:00,5.6,0.04,42.0,48.0,38.0,
IN,18,Allen,003,2018-12-21T00:00:00,11.4,0.13,42.0,44.0,35.0,
IN,18,Allen,003,2018-12-22T00:00:00,9.8,0.0,34.0,35.0,29.0,
IN,18,Allen,003,2018-12-23T00:00:00,8.9,0.0,35.0,39.0,33.0,
IN,18,Allen,003,2018-12-24T00:00:00,9.4,0.0,32.0,35.0,25.0,
IN,18,Allen,003,2018-12-25T00:00:00,5.6,0.0,32.0,45.0,25.0,
IN,18,Allen,003,2018-12-26T00:00:00,4.7,0.0,35.0,48.0,25.0,
IN,18,Allen,003,2018-12-27T00:00:00,14.1,0.33,39.0,53.0,36.0,
IN,18,Allen,003,2018-12-28T00:00:00,17.2,0.0,48.0,56.0,32.0,
IN,18,Allen,003,2018-12-29T00:00:00,11.4,0.0,32.0,33.0,31.0,
IN,18,Allen,003,2018-12-30T00:00:00,11.0,0.0,31.0,37.0,25.0,
IN,18,Allen,003,2018-12-31T00:00:00,14.8,1.26,38.0,59.0,33.0,
IN,18,Allen,003,2019-01-01T00:00:00,8.9,0.0,42.0,43.0,34.0,
IN,18,Allen,003,2019-01-02T00:00:00,10.5,0.01,35.0,39.0,32.0,
IN,18,Allen,003,2019-01-03T00:00:00,11.4,0.0,33.0,39.0,28.0,
IN,18,Allen,003,2019-01-04T00:00:00,4.5,0.0,36.0,52.0,28.0,
IN,18,Allen,003,2019-01-05T00:00:00,9.6,0.0,39.0,51.0,30.0,
IN,18,Allen,003,2019-01-06T00:00:00,9.2,0.0,39.0,43.0,31.0,
IN,18,Allen,003,2019-01-07T00:00:00,16.8,0.09,41.0,55.0,35.0,
IN,18,Allen,003,2019-01-08T00:00:00,16.1,0.0,51.0,53.0,39.0,
IN,18,Allen,003,2019-01-09T00:00:00,17.0,0.0,30.0,39.0,21.0,
IN,18,Allen,003,2019-01-10T00:00:00,9.6,0.0,24.0,29.0,21.0,
IN,18,Allen,003,2019-01-11T00:00:00,4.7,0.0,28.0,30.0,27.0,
IN,18,Allen,003,2019-01-12T00:00:00,13.0,0.28,29.0,30.0,27.0,
IN,18,Allen,003,2019-01-13T00:00:00,11.4,0.0,28.0,30.0,12.0,
IN,18,Allen,003,2019-01-14T00:00:00,4.7,0.0,17.0,31.0,7.0,
IN,18,Allen,003,2019-01-15T00:00:00,13.9,0.0,24.0,31.0,21.0,
IN,18,Allen,003,2019-01-16T00:00:00,8.5,0.01,32.0,37.0,29.0,
IN,18,Allen,003,2019-01-17T00:00:00,6.3,0.18,32.0,36.0,29.0,
IN,18,Allen,003,2019-01-18T00:00:00,8.1,0.0,34.0,36.0,33.0,
IN,18,Allen,003,2019-01-19T00:00:00,21.7,0.22,29.0,33.0,17.0,
IN,18,Allen,003,2019-01-20T00:00:00,11.6,0.0,13.0,17.0,3.0,
IN,18,Allen,003,2019-01-21T00:00:00,6.0,0.0,3.0,7.0,-7.0,
IN,18,Allen,003,2019-01-22T00:00:00,13.9,0.04,16.0,42.0,6.0,
IN,18,Allen,003,2019-01-23T00:00:00,12.5,0.87,40.0,45.0,31.0,
IN,18,Allen,003,2019-01-24T00:00:00,16.1,0.0,28.0,31.0,16.0,
IN,18,Allen,003,2019-01-25T00:00:00,15.0,0.02,13.0,16.0,4.0,
IN,18,Allen,003,2019-01-26T00:00:00,5.4,0.16,16.0,28.0,14.0,
IN,18,Allen,003,2019-01-27T00:00:00,11.6,0.0,16.0,27.0,4.0,
IN,18,Allen,003,2019-01-28T00:00:00,15.2,0.16,22.0,38.0,12.0,
IN,18,Allen,003,2019-01-29T00:00:00,21.0,0.0,15.0,16.0,0.0,
IN,18,Allen,003,2019-01-30T00:00:00,20.1,0.0,-4.0,0.0,-13.0,
IN,18,Allen,003,2019-01-31T00:00:00,9.6,0.08,-4.0,6.0,-9.0,
IN,18,Allen,003,2019-02-01T00:00:00,7.2,0.04,9.0,18.0,6.0,
IN,18,Allen,003,2019-02-02T00:00:00,7.6,0.0,21.0,41.0,6.0,
IN,18,Allen,003,2019-02-03T00:00:00,7.2,0.0,44.0,55.0,35.0,
IN,18,Allen,003,2019-02-04T00:00:00,11.0,0.03,47.0,55.0,40.0,
IN,18,Allen,003,2019-02-05T00:00:00,9.2,0.01,39.0,45.0,33.0,
IN,18,Allen,003,2019-02-06T00:00:00,5.4,0.65,38.0,44.0,35.0,
IN,18,Allen,003,2019-02-07T00:00:00,16.1,0.23,42.0,59.0,25.0,
IN,18,Allen,003,2019-02-08T00:00:00,24.4,0.0,22.0,25.0,13.0,
IN,18,Allen,003,2019-02-09T00:00:00,5.4,0.0,17.0,25.0,11.0,
IN,18,Allen,003,2019-02-10T00:00:00,8.5,0.2,23.0,30.0,17.0,
IN,18,Allen,003,2019-02-11T00:00:00,13.0,0.05,29.0,32.0,27.0,
IN,18,Allen,003,2019-02-12T00:00:00,19.0,0.54,33.0,37.0,27.0,
IN,18,Allen,003,2019-02-13T00:00:00,19.9,0.0,25.0,31.0,19.0,
IN,18,Allen,003,2019-02-14T00:00:00,9.6,0.0,35.0,47.0,25.0,
IN,18,Allen,003,2019-02-15T00:00:00,16.1,0.0,33.0,45.0,23.0,
IN,18,Allen,003,2019-02-16T00:00:00,8.7,0.0,24.0,27.0,20.0,
IN,18,Allen,003,2019-02-17T00:00:00,13.4,0.01,26.0,30.0,24.0,
IN,18,Allen,003,2019-02-18T00:00:00,6.7,0.01,26.0,30.0,23.0,
IN,18,Allen,003,2019-02-19T00:00:00,5.8,0.0,25.0,33.0,18.0,
IN,18,Allen,003,2019-02-20T00:00:00,14.5,0.22,31.0,40.0,28.0,
IN,18,Allen,003,2019-02-21T00:00:00,12.8,0.0,36.0,40.0,32.0,
IN,18,Allen,003,2019-02-22T00:00:00,7.2,0.0,33.0,38.0,26.0,
IN,18,Allen,003,2019-02-23T00:00:00,10.1,0.1,35.0,47.0,32.0,
IN,18,Allen,003,2019-02-24T00:00:00,30.2,0.34,40.0,55.0,23.0,
IN,18,Allen,003,2019-02-25T00:00:00,17.4,0.0,23.0,30.0,15.0,
IN,18,Allen,003,2019-02-26T00:00:00,11.4,0.0,26.0,30.0,22.0,
IN,18,Allen,003,2019-02-27T00:00:00,10.7,0.0,27.0,40.0,22.0,
IN,18,Allen,003,2019-02-28T00:00:00,7.4,0.0,29.0,33.0,26.0,
IN,18,Allen,003,2019-03-01T00:00:00,7.2,0.0,29.0,39.0,20.0,
IN,18,Allen,003,2019-03-02T00:00:00,5.6,0.0,31.0,38.0,25.0,
IN,18,Allen,003,2019-03-03T00:00:00,8.5,0.04,28.0,30.0,16.0,
IN,18,Allen,003,2019-03-04T00:00:00,15.0,0.0,13.0,16.0,8.0,
IN,18,Allen,003,2019-03-05T00:00:00,17.7,0.0,12.0,20.0,8.0,
IN,18,Allen,003,2019-03-06T00:00:00,13.9,0.0,17.0,25.0,10.0,
IN,18,Allen,003,2019-03-07T00:00:00,5.8,0.0,25.0,31.0,20.0,
IN,18,Allen,003,2019-03-08T00:00:00,5.1,0.0,31.0,43.0,23.0,
IN,18,Allen,003,2019-03-09T00:00:00,15.2,1.3,33.0,49.0,24.0,
IN,18,Allen,003,2019-03-10T00:00:00,24.8,0.0,41.0,50.0,34.0,
IN,18,Allen,003,2019-03-11T00:00:00,10.5,0.0,36.0,44.0,28.0,
IN,18,Allen,003,2019-03-12T00:00:00,5.6,0.0,35.0,46.0,24.0,
IN,18,Allen,003,2019-03-13T00:00:00,8.3,0.07,44.0,61.0,36.0,
IN,18,Allen,003,2019-03-14T00:00:00,21.9,0.27,58.0,69.0,46.0,
IN,18,Allen,003,2019-03-15T00:00:00,21.5,0.0,43.0,47.0,34.0,
IN,18,Allen,003,2019-03-16T00:00:00,9.4,0.0,35.0,43.0,29.0,
IN,18,Allen,003,2019-03-17T00:00:00,3.8,0.12,32.0,39.0,25.0,
IN,18,Allen,003,2019-03-18T00:00:00,5.1,0.0,35.0,44.0,27.0,
IN,18,Allen,003,2019-03-19T00:00:00,5.4,0.0,37.0,47.0,28.0,
IN,18,Allen,003,2019-03-20T00:00:00,9.6,0.03,40.0,47.0,33.0,
IN,18,Allen,003,2019-03-21T00:00:00,8.1,0.04,43.0,48.0,36.0,
IN,18,Allen,003,2019-03-22T00:00:00,14.1,0.0,40.0,48.0,30.0,
IN,18,Allen,003,2019-03-23T00:00:00,3.1,0.0,36.0,51.0,23.0,
IN,18,Allen,003,2019-03-24T00:00:00,4.7,0.08,43.0,55.0,32.0,
IN,18,Allen,003,2019-03-25T00:00:00,14.3,0.0,44.0,50.0,30.0,
IN,18,Allen,003,2019-03-26T00:00:00,7.6,0.0,36.0,48.0,27.0,
IN,18,Allen,003,2019-03-27T00:00:00,5.8,0.0,40.0,57.0,25.0,
IN,18,Allen,003,2019-03-28T00:00:00,9.6,0.31,49.0,65.0,40.0,
IN,18,Allen,003,2019-03-29T00:00:00,9.2,0.41,50.0,55.0,44.0,
IN,18,Allen,003,2019-03-30T00:00:00,13.4,1.28,47.0,55.0,33.0,
IN,18,Allen,003,2019-03-31T00:00:00,12.8,0.0,31.0,34.0,25.0,
IN,18,Allen,003,2019-04-01T00:00:00,7.6,0.0,32.0,43.0,23.0,
IN,18,Allen,003,2019-04-02T00:00:00,11.2,0.0,42.0,56.0,34.0,
IN,18,Allen,003,2019-04-03T00:00:00,10.5,0.0,47.0,59.0,37.0,
IN,18,Allen,003,2019-04-04T00:00:00,13.9,0.07,47.0,50.0,38.0,
IN,18,Allen,003,2019-04-05T00:00:00,5.8,0.0,46.0,61.0,38.0,
IN,18,Allen,003,2019-04-06T00:00:00,2.9,0.0,55.0,69.0,45.0,
IN,18,Allen,003,2019-04-07T00:00:00,9.2,0.07,57.0,69.0,48.0,
IN,18,Allen,003,2019-04-08T00:00:00,8.5,0.0,63.0,73.0,55.0,
IN,18,Allen,003,2019-04-09T00:00:00,10.5,0.0,58.0,65.0,44.0,
IN,18,Allen,003,2019-04-10T00:00:00,13.4,0.01,48.0,52.0,40.0,
IN,18,Allen,003,2019-04-11T00:00:00,21.3,0.0,45.0,59.0,39.0,
IN,18,Allen,003,2019-04-12T00:00:00,18.8,0.3,55.0,69.0,47.0,
IN,18,Allen,003,2019-04-13T00:00:00,9.8,0.0,49.0,59.0,37.0,
IN,18,Allen,003,2019-04-14T00:00:00,16.3,0.45,43.0,47.0,34.0,
IN,18,Allen,003,2019-04-15T00:00:00,11.4,0.0,42.0,55.0,34.0,
IN,18,Allen,003,2019-04-16T00:00:00,11.6,0.0,55.0,75.0,44.0,
IN,18,Allen,003,2019-04-17T00:00:00,11.4,0.0,60.0,72.0,49.0,
IN,18,Allen,003,2019-04-18T00:00:00,14.8,0.5,63.0,66.0,43.0,
IN,18,Allen,003,2019-04-19T00:00:00,15.4,0.31,45.0,48.0,41.0,
IN,18,Allen,003,2019-04-20T00:00:00,11.6,0.98,43.0,44.0,41.0,
IN,18,Allen,003,2019-04-21T00:00:00,4.5,0.0,49.0,66.0,35.0,
IN,18,Allen,003,2019-04-22T00:00:00,10.1,0.04,60.0,75.0,47.0,
IN,18,Allen,003,2019-04-23T00:00:00,12.1,0.02,60.0,65.0,46.0,
IN,18,Allen,003,2019-04-24T00:00:00,4.5,0.01,50.0,59.0,37.0,
IN,18,Allen,003,2019-04-25T00:00:00,4.7,1.25,56.0,64.0,51.0,
IN,18,Allen,003,2019-04-26T00:00:00,13.9,0.17,56.0,60.0,45.0,
IN,18,Allen,003,2019-04-27T00:00:00,9.6,0.45,46.0,52.0,39.0,
IN,18,Allen,003,2019-04-28T00:00:00,11.2,0.0,45.0,57.0,38.0,
IN,18,Allen,003,2019-04-29T00:00:00,8.7,0.37,46.0,50.0,43.0,
IN,18,Allen,003,2019-04-30T00:00:00,10.7,0.55,49.0,51.0,46.0,
IN,18,Allen,003,2019-05-01T00:00:00,11.9,0.06,56.0,69.0,46.0,
IN,18,Allen,003,2019-05-02T00:00:00,6.7,0.09,62.0,70.0,56.0,
IN,18,Allen,003,2019-05-03T00:00:00,7.8,0.05,59.0,62.0,52.0,
IN,18,Allen,003,2019-05-04T00:00:00,5.6,0.01,54.0,59.0,48.0,
IN,18,Allen,003,2019-05-05T00:00:00,3.8,0.0,56.0,72.0,41.0,
IN,18,Allen,003,2019-05-06T00:00:00,8.7,0.0,63.0,76.0,48.0,
IN,18,Allen,003,2019-05-07T00:00:00,13.4,0.0,59.0,62.0,49.0,
IN,18,Allen,003,2019-05-08T00:00:00,16.1,0.01,55.0,69.0,47.0,
IN,18,Allen,003,2019-05-09T00:00:00,13.0,0.44,64.0,75.0,54.0,
IN,18,Allen,003,2019-05-10T00:00:00,10.1,0.0,54.0,58.0,43.0,
IN,18,Allen,003,2019-05-11T00:00:00,12.1,0.1,49.0,59.0,38.0,
IN,18,Allen,003,2019-05-12T00:00:00,8.1,0.17,47.0,51.0,43.0,
IN,18,Allen,003,2019-05-13T00:00:00,6.7,0.08,50.0,54.0,42.0,
IN,18,Allen,003,2019-05-14T00:00:00,3.4,0.0,52.0,68.0,38.0,
IN,18,Allen,003,2019-05-15T00:00:00,5.8,0.0,60.0,73.0,45.0,
IN,18,Allen,003,2019-05-16T00:00:00,10.5,0.12,64.0,76.0,52.0,
IN,18,Allen,003,2019-05-17T00:00:00,8.5,0.31,69.0,79.0,62.0,
IN,18,Allen,003,2019-05-18T00:00:00,10.1,0.04,70.0,86.0,56.0,
IN,18,Allen,003,2019-05-19T00:00:00,14.5,0.42,70.0,76.0,62.0,
IN,18,Allen,003,2019-05-20T00:00:00,11.6,0.0,58.0,65.0,46.0,
